ImgID,NDVI
0091,0.17580089520430264
0092,0.17217768072631348
0093,0.1659304411203728
0094,0.15249651508692813
0095,0.15224758595895296
0096,0.1187644539638795
0097,0.15271242467262808
0098,0.1352889243963501
0099,0.1478771649874067
0100,0.15451943234321902
0101,0.14293836330589385
0102,0.12375897461168787
0103,0.12536671272457656
0104,0.11593880865476877
0105,0.1268727577842112
0106,0.11343377869709521
0107,0.12841817852683787
0108,0.1091093524214223
0109,0.11617710761717408
0110,0.10364827310859896
0111,0.0656157819408031
0112,0.0657380817374209
0113,0.019987258603864442
0114,0.04110085105186918
0115,0.051387631504900305
0116,0.07511197082555149
0117,0.058591828328239934
0118,0.0586506644496342
0119,0.10474730473900913
0120,0.15798086272422487
0121,0.169739340848772
0122,0.19836316275793553
0123,0.23914603037224902
0124,0.21197585869123414
0125,0.2316572347859232
0126,0.2157345783458315
0127,0.2683075663713327
0128,0.300326041752878
0129,0.2665127053128583
0130,0.28151682279587226
0131,0.3085779513027399
0132,0.29182385079836687
0133,0.24908550653914097
0134,0.2673621435685721
0135,0.22131641774703123
0136,0.27329210751645294
0137,0.17940180964552677
0138,0.2632699517087129
0139,0.1900908174496968
0140,0.21284854297526173
0141,0.15888982947211683
0142,0.1744427820017636
0143,0.17403779215698495
0144,0.17002984475710595
0145,0.21982891446005742
0146,0.18785677845013077
0147,0.19044453210370554
0148,0.1952336386900438
0149,0.17949252417832687
0150,0.20133058071721574
0151,0.18143870732634812
0152,0.19529838911572756
0153,0.20865895959858416
0154,0.20190605545435297
0155,0.19477713432250376
0156,0.21193628026531594
0157,0.20153509690221555
0158,0.2061619508066253
0159,0.20818617609871926
0160,0.2170652881999251
0161,0.22949087379833785
0162,0.2201751323253047
0163,0.22600075344133075
0164,0.23787784753250513
0165,0.24109640122131792
0166,0.2310727885229783
0167,0.2290088019408961
0168,0.2253368536736821
0169,0.2331315586607685
0170,0.24156283371039344
0171,0.23036175298156494
0172,0.22941007199603264
0173,0.2218848169292508
0174,0.23336067885889533
0175,0.234000315918995
0176,0.20592666066452253
0177,0.19869621854462372
0178,0.20874431997352594
0179,0.2139506605667535
0180,0.20355880303481408
0181,0.19490428972522506
0182,0.19165920633756323
0183,0.1942666423010406
0184,0.18549213370437342
0185,0.18303086264343935
0186,0.17513976171911413
0187,0.17905331793454662
0188,0.18379155203640254
0189,0.17530824583746946
0190,0.1772277132684364
0191,0.21071520249251602
0192,0.19334131653141845
0193,0.20582386583648507
0194,0.17448813780095432
0195,0.18560507374458574
0196,0.2396085379568571
0197,0.21980465295748255
0198,0.22061449292783458
0199,0.2715353076535157
0200,0.2297228501794783
0201,0.2505005976393214
0202,0.2701112990465536
0203,0.24533832241023554
0204,0.2491033464221194
0205,0.26302791154378735
0206,0.24865759577956886
0207,0.2550443063971428
0208,0.2627973060512273
0209,0.2669499680508362
0210,0.27618738049372815
0211,0.26392518926166125
0212,0.25974766412696304
0213,0.24606436478775215
0214,0.2582614147879627
0215,0.255319579371057
0216,0.272251698030475
0217,0.2748762845876634
0218,0.2573223640082532
0219,0.24562178016892688
0220,0.24808892757972753
0221,0.24622064707883223
0222,0.2688019796821474
0223,0.26363954674200385
0224,0.23485226826511396
0225,0.21992125108131372
0226,0.2071251302585878
0227,0.2099813275389413
0228,0.2205018855209495
0229,0.21028788842454454
0230,0.2278050087888404
0231,0.18271508524305968
0232,0.14085698278432787
0233,0.1565930712183781
0234,0.18072251380577314
0235,0.17620594605036255
0236,0.1776633393087609
0237,0.18465407425379035
0238,0.1555036285095094
0239,0.16008061305062363
0240,0.1638931390374648
0241,0.16052559981723175
0242,0.16788509096863838
0243,0.16011052089959427
0244,0.1373577720706138
0245,0.1441829456918686
0246,0.1476412666625769
0247,0.15024019704281794
0248,0.173236334896488
0249,0.14803819353419959
0250,0.18632337996257847
0251,0.1799636740910036
0252,0.23065182041455015
0253,0.23122036230080403
0254,0.22333921378780397
0255,0.2247701145039659
0256,0.2378594952316907
0257,0.24655329698741857
0258,0.2524160793799249
0259,0.2484337480194419
0260,0.25510436959740657
0261,0.25714238507341647
0262,0.2399396003113283
0263,0.24769324898641307
0264,0.22208965921385332
0265,0.23173614272309165
0266,0.26445733961115564
0267,0.2424825950475025
0268,0.21668338768461037
0269,0.21173330954016775
0270,0.22882777300669585
0271,0.24636910360637546
0272,0.22464835249559417
0273,0.26523849016600143
0274,0.22535755706263086
0275,0.2314518152342229
0276,0.19586051215216693
0277,0.20012605040002074
0278,0.21173023060924887
0279,0.18753558877436868
0280,0.18972618354125917
0281,0.20616984946145478
0282,0.2166895016199193
0283,0.19972129287330143
0284,0.23420454302812735
0285,0.21103695933904626
0286,0.2142311935869941
0287,0.23017703469734896
0288,0.19703848574965688
0289,0.1895549989120879
0290,0.19729210262195396
0291,0.21990908163381903
0292,0.23534848926898083
0293,0.2316629020903491
0294,0.23431690221556975
0295,0.22102106614463424
0296,0.22826622516753334
0297,0.22513528482067768
0298,0.23611003978607065
0299,0.22572845704011268
0300,0.2530393994879101
0301,0.24780314470075063
0302,0.24627037869226429
0303,0.24537719909393454
0304,0.2557642381741358
0305,0.2548519484218467
0306,0.24944721301755668
0307,0.23087339325800962
0308,0.24809223073692316
0309,0.22985938508408169
0310,0.22360860926463394
0311,0.22734221674339186
0312,0.2151444086557479
0313,0.23016644775722417
0314,0.23997105261142404
0315,0.2444005338730358
0316,0.22509285135991178
0317,0.22717598519181634
0318,0.21690736925291784
0319,0.2236773977471939
0320,0.21222741175786705
0321,0.19727547120418845
0322,0.20887425424200537
0323,0.20486784512424364
0324,0.20226121034072575
0325,0.20682285838819114
0326,0.1961564534642959
0327,0.19753736383348613
0328,0.19958493853000459
0329,0.19652041212073248
0330,0.20435710303396243
0331,0.20006021819918457
0332,0.20637981085395957
0333,0.19541046689864255
0334,0.19630151942150995
0335,0.20189995302469502
0336,0.219661081284773
0337,0.2526680367395533
0338,0.2528761987237028
0339,0.25154807628142456
0340,0.22218696199774823
0341,0.2270291754703793
0342,0.2199085668311542
0343,0.23945794453192487
0344,0.22821318210945377
0345,0.20895972720100225
0346,0.20924321476680782
0347,0.20339526729631388
0348,0.231177172357246
0349,0.2248028332476599
0350,0.2729412810995855
0351,0.22671519146941668
0352,0.14142643715156053
0353,0.14517053430902482
0354,0.14197034827939678
0355,0.1250337394771326
0356,0.08959626575681494
0357,0.10706673037620275
0358,0.16995694775930215
0359,0.15256992254798735
0360,0.19890320297433223
0361,0.15550513287491802
0362,0.13927054467808114
0363,0.12341646721828985
0364,0.1497010412963346
0365,0.128133947533781
0366,0.15486659684850662
0367,0.12129287805806455
0368,0.13762194457564597
0369,0.11703414729519382
0370,0.1381637137881861
0371,0.1412022623881321
0372,0.15175141759967878
0373,0.18259341297173412
0374,0.21168338564127331
0375,0.2231570416756061
0376,0.19642293936210228
0377,0.20989695772169661
0378,0.223069391952906
0379,0.2193745091686004
0380,0.22181129282684633
0381,0.2303168287958813
0382,0.2219567098585881
0383,0.23487346336856854
0384,0.24032507617120993
0385,0.2415945789056887
0386,0.22210931622968455
0387,0.2172281073844761
0388,0.21029318668369895
0389,0.1961527060893343
0390,0.19220729831729613
0391,0.19428645160993152
0392,0.179689662890141
0393,0.18152493513664253
0394,0.17997739508833843
0395,0.18951596222671363
0396,0.18339009353440258
0397,0.1838568941268974
0398,0.17931759097848587
0399,0.18138059633677298
0400,0.17718805417135952
0401,0.1805835443086548
0402,0.17673712107546616
0403,0.17643719022465645
0404,0.17539485434382907
0405,0.1802705688174793
0406,0.17991412829037118
0407,0.18526461594357344
0408,0.18277536217072282
0409,0.1786661634013092
0410,0.18219416385840131
0411,0.18572764526096236
0412,0.18954306435806592
0413,0.18278321045192372
0414,0.1866639405446469
0415,0.1846635529400547
0416,0.1832340868567336
0417,0.18235079987757885
0418,0.18189043077681896
0419,0.18282067193718304
0420,0.18495663333423884
0421,0.18860295740423064
0422,0.1903296970802493
0423,0.18734083455724712
0424,0.19699579267883802
0425,0.18911783998134837
0426,0.1966251250229215
0427,0.19932548013304588
0428,0.19098312931364866
0429,0.19940759465888944
0430,0.19024096789965858
0431,0.2092018278447048
0432,0.21225986697065674
0433,0.21201936710615174
0434,0.21888645411785793
0435,0.22177961479163338
0436,0.22444130019374225
0437,0.22739879126637355
0438,0.23185895923895045
0439,0.23735510393924164
0440,0.23842297952227226
0441,0.2396763654482724
0442,0.24707086268959166
0443,0.24156175148495496
0444,0.26366214522614545
0445,0.2725471781921136
0446,0.26384955937868376
0447,0.2725786736854322
0448,0.2507504912077887
0449,0.2537183442651909
0450,0.2531932755421875
0451,0.24662543470933992
0452,0.23403010729254342
0453,0.24601468977236995
0454,0.22781133679299803
0455,0.218429311151108
0456,0.19465477564618108
0457,0.2203051365850462
0458,0.17839458017653015
0459,0.1685648699123673
0460,0.15546316496793228
0461,0.13534925974129525
0462,0.1128146279293964
0463,0.11054059894657314
0464,0.2031035012438315
0465,0.11102822869535063
0466,0.14966107631033432
0467,0.18884329534091512
0468,0.1453478987842764
0469,0.11433886121260585
0470,0.14624753165528293
0471,0.1573616791832347
0472,0.16121912209719896
0473,0.20765552377996255
0474,0.1947401956802467
0475,0.2112429408329323
0476,0.19360993926883616
0477,0.2218437065818261
0478,0.22535686024206242
0479,0.19057466273746695
0480,0.16251657672334494
0481,0.15732904037958403
0482,0.17300794059502364
0483,0.183193087135106
0484,0.17981795103938134
0485,0.1646393442515208
0486,0.1277849995173521
0487,0.1701455811443627
0488,0.16937781702305263
0489,0.16365048161197018
0490,0.17613429643200892
0491,0.19840663247021645
0492,0.22493981040578548
0493,0.23583061130774827
0494,0.23485806966087222
0495,0.24751511844376078
0496,0.24526953702965443
0497,0.21840503494050117
0498,0.24303632541643094
0499,0.258248599311885
0500,0.22413548841991437
0501,0.22662777236676804
0502,0.2713355547390875
0503,0.23577568083759143
0504,0.2775115103834409
0505,0.23597177265228522
0506,0.27601898620960374
0507,0.24547089524459248
0508,0.2737917644244921
0509,0.2485585815555637
0510,0.2654699578655289
0511,0.27867546162721785
0512,0.2668240838474948
0513,0.2645332613483216
0514,0.26290438980452907
0515,0.2700161685642261
0516,0.24541281618733093
0517,0.28045483317387915
0518,0.26045762340440043
0519,0.2417000469268356
0520,0.2400215646902707
0521,0.2283088012791266
0522,0.23017292800027678
0523,0.221032196156809
0524,0.24817905075580024
0525,0.24322926925332666
0526,0.24936451068234597
0527,0.24927963157342617
0528,0.26332756157759335
0529,0.23686772292117558
0530,0.23511153786539418
0531,0.23132160605530017
0532,0.26905570303778
0533,0.2415246308994847
0534,0.25550523185692714
0535,0.25474525885926974
0536,0.26198468763363864
0537,0.24112262984567362
0538,0.23984601176739864
0539,0.23650640851663582
0540,0.253783329266352
0541,0.22996611613967685
0542,0.21554251307905722
0543,0.23651320389672337
0544,0.23649505684687525
0545,0.22308560470344474
0546,0.2439909561672264
0547,0.25081333483506013
0548,0.25100717545386836
0549,0.23635360920381365
0550,0.24769628886623649
0551,0.24395664573054043
0552,0.24327004035574787
0553,0.2375564685503304
0554,0.24243353795442044
0555,0.2533045106648844
0556,0.2509627981475603
0557,0.26686152208706043
0558,0.2612526633417323
0559,0.26521691790393065
0560,0.25258089598125194
0561,0.2611517553517191
0562,0.27046042302957385
0563,0.27584774112231875
0564,0.2708904896550314
0565,0.2799537229055304
0566,0.280568613392688
0567,0.28785754218566323
0568,0.27629131320968137
0569,0.2752436460145556
0570,0.2532040482589227
0571,0.2863435055189377
0572,0.281295733136898
0573,0.20476222866925223
0574,0.23732227499773675
0575,0.23965974214195673
0576,0.2443131602032079
0577,0.2090419702541536
0578,0.2211286592120313
0579,0.20457187323409595
0580,0.20618288046934194
0581,0.2052772228614612
0582,0.1423205693534872
0583,0.14347396616379052
0584,0.13304834931313217
0585,0.16331990292860585
0586,0.054626725492332245
0587,0.05713053676539756
0588,0.0821856924086799
0589,0.08084800305162354
0590,0.07678798495638338
0591,0.11393045635292048
0592,0.14667849320370827
0593,0.12265127346251682
0594,0.135236506402182
0595,0.1391616905743418
0596,0.14148672440157686
0597,0.13804820429872156
0598,0.13452643688994814
0599,0.08553906235411295
0600,0.10018962126429351
0601,0.11162421983272365
0602,0.10715138659393184
0603,0.11613615553209491
0604,0.13640735980722205
0605,0.14322555720810606
0606,0.11111259193902936
0607,0.08031167738578529
0608,0.10106265260658691
0609,0.09762130695054101
0610,0.1175122135950218
0611,0.16222077135251306
0612,0.115533993967839
0613,0.1913917551137686
0614,0.16630241698189657
0615,0.10365862560067822
0616,0.06117186544187966
0617,0.10093402116891005
0618,0.06998057689552845
0619,0.09346570118622169
0620,0.0710695943471271
0621,0.13107213175694662
0622,0.13305674807576193
0623,0.13116752187700031
0624,0.1727241084151956
0625,0.1526824157659297
0626,0.13256881198668158
0627,0.1308515205332564
0628,0.08317374693044907
0629,0.030692005983621738
0630,0.07449295090658672
0631,0.04950109276935029
0632,0.06278549529011221
0633,0.07142470386983103
0634,0.05492346255135264
0635,0.04420897451993899
0636,0.08215246237872037
0637,0.036131989159945636
0638,0.10389942890604677
0639,0.07848537783939359
0640,0.09961070089096456
0641,0.11145877346628523
0642,0.08495504797068253
0643,0.08447645670379296
0644,0.07910352529048531
0645,0.12491166885480805
0646,0.14499950460744726
0647,0.1259191217508686
0648,0.1498811783615619
0649,0.1711793292553608
0650,0.19172510617240437
0651,0.2001343095016552
0652,0.2020044149450356
0653,0.1961538640175858
0654,0.21087222931694194
0655,0.17851172720621125
0656,0.19475006753052176
0657,0.21115219874305102
0658,0.18074913196240266
0659,0.18961823130150052
0660,0.23749789553924955
0661,0.21074175358819763
0662,0.22210205467601898
0663,0.24715374975596394
0664,0.21186912543920267
0665,0.227975180969168
0666,0.2427075989177434
0667,0.24463180686339978
0668,0.2466123049171411
0669,0.24768447927165982
0670,0.25751374618574074
0671,0.23649138434965922
0672,0.2378887071389591
0673,0.2572338463176345
0674,0.2386797319467721
0675,0.2491433395101055
0676,0.23810745654303545
0677,0.22963588284657674
0678,0.24291871758748124
0679,0.23597377590226817
0680,0.25013256140235945
0681,0.22327546694238107
0682,0.18077629146977897
0683,0.1320389697881356
0684,0.12284311601191533
0685,0.17686851583623928
0686,0.08482446885308242
0687,0.1887977181966237
0688,0.13552024390797154
0689,0.16582338521752227
0690,0.16081726399398952
0691,0.13863491881929174
0692,0.15359422130468126
0693,0.14997713863288983
0694,0.1847365896901539
0695,0.1460991219692592
0696,0.1637755770065641
0697,0.18464342597133593
0698,0.1854172598514285
0699,0.2039730209464056
0700,0.19337630170235162
0701,0.16898761019837277
0702,0.18770726372559116
0703,0.1603617158474299
0704,0.15913579343479708
0705,0.18893693434579592
0706,0.1843955233161065
0707,0.17873868940754373
0708,0.17151491858759002
0709,0.18669737389204571
0710,0.17010365809872294
0711,0.1389441195465347
0712,0.13178920338202335
0713,0.17754334642787936
0714,0.07254486674182488
0715,0.1040527916597215
0716,0.11742830751358817
0717,0.09808546665721952
0718,0.1429999717056663
0719,0.03804086503627459
0720,0.0750978470683545
0721,0.08915291277300903
0722,0.0671544360034854
0723,0.04083144392910083
0724,0.06996527360252908
0725,-0.01484221157566455
0726,0.03819415302191283
0727,-0.04245919862996398
0728,0.03293946328550783
0729,-0.006787110290598076
0730,-0.007659120394582555
0731,0.002788522729320829
0732,-0.08192443793117155
0733,-0.020333141769262236
0734,-0.09807180943064958
0735,-0.016686050117576137
0736,-0.05156372015578997
0737,-0.07248706706694658
0738,-0.09531521487350081
0739,-0.05984387008506789
0740,-0.11364853695326833
0741,-0.12845404983605266
0742,-0.15852332895412463
0743,-0.19589387302726255
0744,-0.23079577203917678
0745,-0.22328610734639975
0746,-0.22446329768313278
0747,-0.17281697239510535
0748,-0.11334970390819638
0749,-0.10741005837103043
0750,-0.05486192903569746
0751,-0.09071311677509727
0752,-0.08729714269506433
0753,-0.1020327636765996
0754,-0.1222968264081563
0755,-0.0307073468488897
0756,-0.04142113777712503
0757,-0.042927919647506856
0758,-0.011514906895108337
0759,-0.03906022273983181
0760,-0.07960714754186815
0761,-0.07075918029928151
0762,-0.07889802418479042
0763,-0.023344594610106323
0764,-0.06641324330249752
0765,-0.1503482449217722
0766,-0.1772680064893281
0767,-0.18683591182385642
0768,-0.19686821101320595
0769,-0.20345590563360225
0770,-0.21823054980843223
0771,-0.22833977061242758
0772,-0.23182422537297923
0773,-0.23593048308636108
0774,-0.24818980294256765
0775,-0.24184602615380196
0776,-0.24720512542179687
0777,-0.24761975359525834
0778,-0.2442626688623774
0779,-0.2355737728195291
0780,-0.24813147093362148
0781,-0.2418125513484686
0782,-0.2361623581178246
0783,-0.22959667664929204
0784,-0.2416453987954694
0785,-0.23200299837898616
0786,-0.2399826296054137
0787,-0.2220597934753775
0788,-0.2244802733819576
0789,-0.23427996729535816
0790,-0.22291289692089983
0791,-0.19971635868064663
0792,-0.1978051636577908
0793,-0.18686876252953719
0794,-0.21971319153158325
0795,-0.1980574291495129
0796,-0.20796026424577874
0797,-0.18982258382984127
0798,-0.1990891453737055
0799,-0.18708297351776598
0800,-0.1823847588436384
0801,-0.18448025204578436
0802,-0.18816026699699145
0803,-0.17943625127982873
0804,-0.19062591016507494
0805,-0.17848344221254553
0806,-0.16146806727554372
0807,-0.17672512918920527
0808,-0.17059957004644802
0809,-0.15413832208368253
0810,-0.16272714242430067
0811,-0.15793702100658888
0812,-0.15024944960874176
0813,-0.15164390495062363
0814,-0.14652640959911636
0815,-0.15298961445863954
0816,-0.15416502203196614
0817,-0.15541925365914347
0818,-0.15627387100488585
0819,-0.15384464343322782
0820,-0.1523650081997581
0821,-0.15526131577711735
0822,-0.15409843465259052
0823,-0.15428609624078493
0824,-0.15388841051528496
0825,-0.1537602893741545
0826,-0.15474962354446975
0827,-0.15164904720994193
0828,-0.1529484982327563
0829,-0.14988182979642353
0830,-0.15242310387660307
0831,-0.15054705823666747
0832,-0.14701862677142497
0833,-0.14322854436000834
0834,-0.13796687260336774
0835,-0.13974664019893643
0836,-0.13404381522466
0837,-0.1349758819998253
0838,-0.1403390206387056
0839,-0.13922667399907215
0840,-0.1425835873560154
0841,-0.14289986962641005
0842,-0.14090432833843328
0843,-0.15465282348789902
0844,-0.16097377040790287
0845,-0.1497823834369925
0846,-0.0845050278735001
0847,-0.09140348135262105
0848,-0.04992569446498
0849,-0.010717470220876098
0850,-0.0058917370265321204
